graph,model,all_wrong_sure,all_correct_sure,mean_conf,frac_wrong
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5456271238478984,0.6
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.542132218909481,0.4
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5448794175385844,0.4
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5349523297822482,0.25
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5478611980249272,0.4
ER(p=0.3),baseline,0.0,0.0,0.9995002118185814,0.9
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.553275913533802,0.5
ER(p=0.3),baseline,0.0,0.0,0.9960562791337662,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5502209094858689,0.45
ER(p=0.3),baseline,1.0,0.0,0.9973697381110906,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5299532851495878,0.55
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5322076657702839,0.35
ER(p=0.3),baseline,0.0,0.0,0.9879143716518582,0.9
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5362054276980703,0.55
ER(p=0.3),baseline,0.0,0.0,0.9936501698200635,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5429107792941996,0.45
ER(p=0.3),baseline,0.0,0.0,0.9731762379596173,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5419372439947234,0.55
ER(p=0.3),baseline,0.0,0.0,0.8703307312793281,0.6
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5387298686456761,0.5
ER(p=0.3),baseline,0.0,0.0,0.9962767096517547,0.85
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5480707232720273,0.45
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5382789710788201,0.4
ER(p=0.3),baseline,1.0,0.0,0.9999935123295822,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5419316681648146,0.35
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5437681095929154,0.35
ER(p=0.3),baseline,0.0,0.0,0.9776782900858819,0.95
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5307307765179676,0.55
ER(p=0.3),baseline,0.0,0.0,0.8806997558509057,0.6
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5377224928589202,0.55
ER(p=0.3),baseline,0.0,0.0,0.9909271048456973,0.95
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5452391059966033,0.4
ER(p=0.3),baseline,0.0,0.0,0.9019501861267838,0.7
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5409762108092909,0.45
ER(p=0.3),baseline,1.0,0.0,0.9997397978032332,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5400699476264753,0.55
ER(p=0.3),baseline,0.0,0.0,0.9839658847018887,0.95
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5377773385295573,0.5
ER(p=0.3),baseline,0.0,0.0,0.9184657460025983,0.5
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5331638299907987,0.6
ER(p=0.3),baseline,0.0,0.0,0.9971648971563132,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5423018957654979,0.4
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5460967857255473,0.65
ER(p=0.3),baseline,0.0,1.0,0.9979272906570753,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.543273572604649,0.5
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5363082444613829,0.3
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5349525555992944,0.45
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5390049964873433,0.3
ER(p=0.3),baseline,0.0,1.0,0.9999948753689637,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5508976643161076,0.35
ER(p=0.3),baseline,0.0,0.0,0.999526040045217,0.9
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5422100908127482,0.45
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5552094568810972,0.6
ER(p=0.3),baseline,1.0,0.0,0.9999760958788807,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5524628822292443,0.65
ER(p=0.3),baseline,0.0,0.0,0.9107175484466812,0.75
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5450517422907976,0.5
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.543596711637182,0.8
ER(p=0.3),baseline,0.0,0.0,0.9992423243890466,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.54177482528631,0.45
ER(p=0.3),baseline,0.0,0.0,0.9794121015598243,0.95
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5441832499350394,0.45
ER(p=0.3),baseline,1.0,0.0,0.9999987519119345,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5390442663998292,0.6
ER(p=0.3),baseline,0.0,0.0,0.968208881423317,0.85
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.541904435158558,0.45
ER(p=0.3),baseline,0.0,0.0,0.8850994199786679,0.7
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.539575058820071,0.55
ER(p=0.3),baseline,0.0,0.0,0.9829007444842809,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5452250078759776,0.45
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.542694426959007,0.7
ER(p=0.3),baseline,0.0,0.0,0.9957606330113393,0.9
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5410557892709639,0.5
ER(p=0.3),baseline,1.0,0.0,0.9996480703448162,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5478595646005467,0.65
ER(p=0.3),baseline,0.0,1.0,0.9959193180020376,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5391794683858956,0.45
ER(p=0.3),baseline,0.0,0.0,0.9841821804516091,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5452024202377423,0.45
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5319569800396031,0.45
ER(p=0.3),baseline,0.0,0.0,0.9800704221321561,0.8
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.555277798303933,0.45
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5328377016197929,0.5
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5416166663230848,0.65
ER(p=0.3),baseline,0.0,0.0,0.9350006360683274,0.2
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5456924982053333,0.55
ER(p=0.3),baseline,0.0,1.0,0.9999999999419916,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5554902827530517,0.55
ER(p=0.3),baseline,0.0,1.0,0.9999999999619472,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5453081936465948,0.4
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5412525477500263,0.3
ER(p=0.3),baseline,0.0,0.0,0.9876180262890492,0.9
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.540634438863251,0.55
ER(p=0.3),baseline,0.0,1.0,0.9999999986529737,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5400681843793185,0.45
ER(p=0.3),baseline,0.0,0.0,0.9663493153897962,0.85
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5350801329772744,0.6
ER(p=0.3),baseline,1.0,0.0,0.9999998723866641,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5391610614962199,0.55
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5407315306681542,0.6
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5395868774008363,0.45
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5433291421411761,0.65
ER(p=0.3),baseline,0.0,0.0,0.9747743448806633,0.15
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5554665986664904,0.45
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5328024534479848,0.7
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5374438666115269,0.7
ER(p=0.3),baseline,0.0,0.0,0.9520329231461861,0.8
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5347375653116135,0.55
ER(p=0.3),baseline,0.0,0.0,0.9806448087910761,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5562998188132863,0.25
ER(p=0.3),baseline,0.0,0.0,0.9722967849471822,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5337540291611474,0.55
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5457374415466234,0.55
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5372588059838938,0.4
ER(p=0.3),baseline,0.0,0.0,0.9948174683715163,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5432741615680846,0.35
ER(p=0.3),baseline,0.0,0.0,0.9837337731019368,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5354961835782688,0.5
ER(p=0.3),baseline,0.0,1.0,0.9999785887190378,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5427296858132673,0.4
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5482638087853273,0.45
ER(p=0.3),baseline,0.0,0.0,0.8747048262394264,0.25
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5435586636788633,0.5
ER(p=0.3),baseline,0.0,0.0,0.9872665636788686,0.95
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5438605506838888,0.6
ER(p=0.3),baseline,0.0,1.0,0.9989236950335757,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5332440706883762,0.35
ER(p=0.3),baseline,0.0,0.0,0.9082222356255066,0.65
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5382479861544083,0.55
ER(p=0.3),baseline,0.0,0.0,0.9326755608176651,0.7
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5444695297445078,0.35
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5473962120961672,0.45
ER(p=0.3),baseline,0.0,0.0,0.9730461259457354,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5424721502552086,0.65
ER(p=0.3),baseline,0.0,1.0,0.999999999764268,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5455988300858091,0.4
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5412822315323065,0.65
ER(p=0.3),baseline,0.0,0.0,0.9783784612095274,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5460715900383233,0.45
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5313836964956355,0.3
ER(p=0.3),baseline,0.0,0.0,0.9793907278459452,0.85
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5501607114840501,0.6
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5382789741607896,0.35
ER(p=0.3),baseline,0.0,0.0,0.9815929339948205,0.9
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5523509500593674,0.6
ER(p=0.3),baseline,0.0,1.0,0.9999999966460124,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5387587486627455,0.45
ER(p=0.3),baseline,1.0,0.0,0.9986081749901954,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5470392231037797,0.55
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.546739068824961,0.35
ER(p=0.3),baseline,0.0,0.0,0.972512461520231,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5400596273283539,0.45
ER(p=0.3),baseline,0.0,0.0,0.9617516575084549,0.8
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5538577027723663,0.5
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5511923494596351,0.7
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5347776836594212,0.4
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5351299026213646,0.5
ER(p=0.3),baseline,0.0,0.0,0.9368306874049634,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5385396471580168,0.55
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5467445652660845,0.4
ER(p=0.3),baseline,0.0,1.0,0.9999999596081637,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5432445972702161,0.45
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5398328280215986,0.3
ER(p=0.3),baseline,0.0,0.0,0.9162612707377485,0.8
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.542715252918733,0.6
ER(p=0.3),baseline,0.0,0.0,0.9755649763369115,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5411807141633396,0.45
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5401729697412471,0.7
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5456351532884597,0.45
ER(p=0.3),baseline,0.0,0.0,0.964085802650532,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5399882648189351,0.6
ER(p=0.3),baseline,0.0,0.0,0.9942384328345062,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5393019970626975,0.5
ER(p=0.3),baseline,0.0,0.0,0.9325646652458447,0.8
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5391898086051421,0.6
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5399670283492487,0.4
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5442596958967421,0.6
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5376986853892609,0.45
ER(p=0.3),baseline,1.0,0.0,0.9999967623287273,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5503538469600708,0.5
ER(p=0.3),baseline,0.0,1.0,0.9999999999538138,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5369056388961742,0.25
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5492460279475956,0.3
ER(p=0.3),baseline,0.0,0.0,0.9983662318931698,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5456650571847323,0.6
ER(p=0.3),baseline,0.0,0.0,0.9878472755508743,0.9
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5521285737844763,0.4
ER(p=0.3),baseline,0.0,0.0,0.9786801120925279,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5388320958264963,0.5
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5372485557416818,0.6
ER(p=0.3),baseline,0.0,0.0,0.9481000722424572,0.8
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5512244518588798,0.5
ER(p=0.3),baseline,0.0,0.0,0.9391149469384427,0.2
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5376741086954733,0.45
ER(p=0.3),baseline,0.0,0.0,0.9797337762291003,0.2
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5468257394899071,0.6
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5484993772665112,0.5
ER(p=0.3),baseline,0.0,0.0,0.9911809955181455,0.95
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5359633181344385,0.7
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5330610363397373,0.2
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.540878383681725,0.6
ER(p=0.3),baseline,0.0,0.0,0.9933824178539531,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5488999728558825,0.3
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5403370523613156,0.7
ER(p=0.3),baseline,0.0,0.0,0.9845321567816802,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.544073507102153,0.65
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5390326672001475,0.65
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.530621773424283,0.4
ER(p=0.3),baseline,0.0,1.0,0.9998994762831932,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5409684141965836,0.45
ER(p=0.3),baseline,0.0,0.0,0.9645244147795863,0.3
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5415527251030181,0.45
ER(p=0.3),baseline,0.0,1.0,0.999999999830257,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5385898142552654,0.4
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5498992390665494,0.35
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5422720107937095,0.45
ER(p=0.3),baseline,1.0,0.0,0.99791259798057,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5395579917260882,0.5
ER(p=0.3),baseline,0.0,0.0,0.9712160722742954,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5402236639498761,0.35
ER(p=0.3),baseline,0.0,0.0,0.9932080674902357,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5536762807603849,0.45
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5439453101314615,0.7
ER(p=0.3),baseline,1.0,0.0,0.9999997004490926,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5376134319006566,0.55
ER(p=0.3),baseline,0.0,0.0,0.9994384735534544,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5424177540740907,0.6
ER(p=0.3),baseline,1.0,0.0,0.9999987444516574,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5343415392648778,0.55
ER(p=0.3),baseline,0.0,0.0,0.9831848074580307,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5428964745760162,0.35
ER(p=0.3),baseline,0.0,1.0,0.9977620719433553,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5441613992103521,0.55
ER(p=0.3),baseline,0.0,0.0,0.98175428300545,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5461437730430763,0.45
ER(p=0.3),baseline,1.0,0.0,0.9999999979532712,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.544425333661055,0.6
ER(p=0.3),baseline,0.0,0.0,0.9184769822426568,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5493851223469038,0.4
ER(p=0.3),baseline,0.0,0.0,0.9810741410888454,0.9
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5366669539277086,0.55
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5417857434483747,0.65
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5511863080108467,0.3
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5308215192656889,0.65
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5262087091216687,0.25
ER(p=0.3),baseline,0.0,0.0,0.9692658201958,0.95
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5609646805112883,0.6
ER(p=0.3),baseline,0.0,0.0,0.9920798064228876,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.548454508621065,0.65
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5481690953403288,0.35
ER(p=0.3),baseline,1.0,0.0,0.999906613902169,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5484758064015886,0.7
ER(p=0.3),baseline,0.0,0.0,0.9640968042505136,0.85
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.551939810274941,0.5
ER(p=0.3),baseline,0.0,0.0,0.9220718810726206,0.85
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5310103352203883,0.45
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5422460757907372,0.4
ER(p=0.3),baseline,0.0,1.0,0.9999999992011732,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5355942953304158,0.4
ER(p=0.3),baseline,0.0,0.0,0.9919976208242888,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5469402726829383,0.5
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5540934106827675,0.35
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5472304303109413,0.6
ER(p=0.3),baseline,0.0,0.0,0.9662457678095979,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5403379320480436,0.5
ER(p=0.3),baseline,0.0,0.0,0.9546103768855685,0.3
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5456010382195716,0.5
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5588404058504596,0.65
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5451518362605945,0.7
ER(p=0.3),baseline,0.0,0.0,0.9811820101790618,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5311480470477743,0.6
ER(p=0.3),baseline,0.0,0.0,0.9884176719322865,0.95
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5420919825790094,0.65
ER(p=0.3),baseline,0.0,1.0,0.9997288915684868,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5279567918597184,0.4
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5399761967574882,0.45
ER(p=0.3),baseline,1.0,0.0,0.9999999919853361,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5537334935347871,0.6
ER(p=0.3),baseline,0.0,0.0,0.9620350347931419,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5499363593224339,0.45
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5434882476250344,0.65
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5449895526219765,0.25
ER(p=0.3),baseline,1.0,0.0,0.9994515378669396,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5440119870453154,0.55
ER(p=0.3),baseline,1.0,0.0,0.9999999999987587,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5456818913938898,0.65
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5451788898006001,0.7
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5532822753718221,0.4
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5414538065851182,0.3
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5372180722762787,0.25
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5411215602616808,0.8
ER(p=0.3),baseline,0.0,0.0,0.9836054196197631,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5521461928978453,0.45
ER(p=0.3),baseline,0.0,1.0,0.9987932705151502,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5354404622460658,0.45
ER(p=0.3),baseline,0.0,0.0,0.972835953297483,0.9
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5427896001324582,0.5
ER(p=0.3),baseline,1.0,0.0,0.9996564156559682,1.0
